Freq.	V(vout)/V(vin)
1.49107675545328e+005	(-8.22588102336357e-001dB,-7.99288529224123e-002°)
1.49279440957956e+005	(-8.22588129145790e-001dB,-8.01043194799424e-002°)
1.49451404236702e+005	(-8.22588156029177e-001dB,-8.02798922150884e-002°)
1.49623565609499e+005	(-8.22588182986415e-001dB,-8.04555713630367e-002°)
1.49795925304544e+005	(-8.22588210016862e-001dB,-8.06313571428324e-002°)
1.49968483550294e+005	(-8.22588237121848e-001dB,-8.08072498092818e-002°)
1.50141240575470e+005	(-8.22588264299229e-001dB,-8.09832495683242e-002°)
1.50314196609059e+005	(-8.22588291552955e-001dB,-8.11593566773512e-002°)
1.50487351880308e+005	(-8.22588318880250e-001dB,-8.13355713581576e-002°)
1.50660706618731e+005	(-8.22588346280970e-001dB,-8.15118938456787e-002°)
1.50834261054105e+005	(-8.22588373756031e-001dB,-8.16883243748597e-002°)
1.51008015416472e+005	(-8.22588401308261e-001dB,-8.18648631766377e-002°)
1.51181969936138e+005	(-8.22588428933086e-001dB,-8.20415104925948e-002°)
1.51356124843678e+005	(-8.22588456633935e-001dB,-8.22182665500612e-002°)
1.51530480369927e+005	(-8.22588484410865e-001dB,-8.23951315802948e-002°)
1.51705036745991e+005	(-8.22588512261068e-001dB,-8.25721058279623e-002°)
1.51879794203238e+005	(-8.22588540188335e-001dB,-8.27491895230754e-002°)
1.52054752973307e+005	(-8.22588568190452e-001dB,-8.29263828936041e-002°)
1.52229913288099e+005	(-8.22588596269776e-001dB,-8.31036861868303e-002°)
1.52405275379786e+005	(-8.22588624422814e-001dB,-8.32810996299623e-002°)
1.52580839480806e+005	(-8.22588652652789e-001dB,-8.34586234502399e-002°)
1.52756605823865e+005	(-8.22588680959638e-001dB,-8.36362579012611e-002°)
1.52932574641935e+005	(-8.22588709342391e-001dB,-8.38140032067631e-002°)
1.53108746168261e+005	(-8.22588737801627e-001dB,-8.39918596035820e-002°)
1.53285120636351e+005	(-8.22588766338491e-001dB,-8.41698273285967e-002°)
1.53461698279987e+005	(-8.22588794950679e-001dB,-8.43479066218079e-002°)
1.53638479333218e+005	(-8.22588823641658e-001dB,-8.45260977098897e-002°)
1.53815464030361e+005	(-8.22588852407283e-001dB,-8.47044008294821e-002°)
1.53992652606007e+005	(-8.22588881251612e-001dB,-8.48828162401683e-002°)
1.54170045295014e+005	(-8.22588910172726e-001dB,-8.50613441452675e-002°)
1.54347642332511e+005	(-8.22588939172632e-001dB,-8.52399847974195e-002°)
1.54525443953900e+005	(-8.22588968249326e-001dB,-8.54187384399813e-002°)
1.54703450394850e+005	(-8.22588997404657e-001dB,-8.55976052952568e-002°)
1.54881661891306e+005	(-8.22589026636906e-001dB,-8.57765856095566e-002°)
1.55060078679483e+005	(-8.22589055947973e-001dB,-8.59556796187519e-002°)
1.55238700995867e+005	(-8.22589085337986e-001dB,-8.61348875555904e-002°)
1.55417529077217e+005	(-8.22589114806558e-001dB,-8.63142096623878e-002°)
1.55596563160566e+005	(-8.22589144352733e-001dB,-8.64936461783952e-002°)
1.55775803483219e+005	(-8.22589173978781e-001dB,-8.66731973321562e-002°)
1.55955250282754e+005	(-8.22589203682766e-001dB,-8.68528633697991e-002°)
1.56134903797024e+005	(-8.22589233466630e-001dB,-8.70326445365127e-002°)
1.56314764264154e+005	(-8.22589263330039e-001dB,-8.72125410542962e-002°)
1.56494831922546e+005	(-8.22589293271999e-001dB,-8.73925531720407e-002°)
1.56675107010874e+005	(-8.22589323294608e-001dB,-8.75726811214516e-002°)
1.56855589768088e+005	(-8.22589353396889e-001dB,-8.77529251448191e-002°)
1.57036280433415e+005	(-8.22589383578059e-001dB,-8.79332854899908e-002°)
1.57217179246353e+005	(-8.22589413840847e-001dB,-8.81137623823788e-002°)
1.57398286446681e+005	(-8.22589444182346e-001dB,-8.82943560699626e-002°)
1.57579602274452e+005	(-8.22589474605236e-001dB,-8.84750667844679e-002°)
1.57761126969994e+005	(-8.22589505109206e-001dB,-8.86558947676994e-002°)
1.57942860773915e+005	(-8.22589535692357e-001dB,-8.88368402670460e-002°)
1.58124803927098e+005	(-8.22589566356821e-001dB,-8.90179035141487e-002°)
1.58306956670704e+005	(-8.22589597103048e-001dB,-8.91990847504855e-002°)
1.58489319246171e+005	(-8.22589627930713e-001dB,-8.93803842201065e-002°)
1.58671891895218e+005	(-8.22589658838879e-001dB,-8.95618021544243e-002°)
1.58854674859838e+005	(-8.22589689830609e-001dB,-8.97433388009752e-002°)
1.59037668382307e+005	(-8.22589720901710e-001dB,-8.99249944041061e-002°)
1.59220872705177e+005	(-8.22589752054912e-001dB,-9.01067691980037e-002°)
1.59404288071282e+005	(-8.22589783291928e-001dB,-9.02886634203996e-002°)
1.59587914723734e+005	(-8.22589814609527e-001dB,-9.04706773215731e-002°)
1.59771752905924e+005	(-8.22589846009238e-001dB,-9.06528111359329e-002°)
1.59955802861527e+005	(-8.22589877492824e-001dB,-9.08350651101466e-002°)
1.60140064834496e+005	(-8.22589909057831e-001dB,-9.10174394789740e-002°)
1.60324539069065e+005	(-8.22589940706232e-001dB,-9.11999344954738e-002°)
1.60509225809750e+005	(-8.22589972438855e-001dB,-9.13825503936200e-002°)
1.60694125301349e+005	(-8.22590004252746e-001dB,-9.15652874074042e-002°)
1.60879237788941e+005	(-8.22590036151762e-001dB,-9.17481457896330e-002°)
1.61064563517888e+005	(-8.22590068133764e-001dB,-9.19311257880713e-002°)
1.61250102733835e+005	(-8.22590100198926e-001dB,-9.21142276288609e-002°)
1.61435855682710e+005	(-8.22590132348884e-001dB,-9.22974515720746e-002°)
1.61621822610722e+005	(-8.22590164582800e-001dB,-9.24807978578676e-002°)
1.61808003764368e+005	(-8.22590196899521e-001dB,-9.26642667062643e-002°)
1.61994399390424e+005	(-8.22590229303088e-001dB,-9.28478583904006e-002°)
1.62181009735954e+005	(-8.22590261789240e-001dB,-9.30315731298585e-002°)
1.62367835048306e+005	(-8.22590294361113e-001dB,-9.32154111847285e-002°)
1.62554875575110e+005	(-8.22590327017029e-001dB,-9.33993727946879e-002°)
1.62742131564285e+005	(-8.22590359758585e-001dB,-9.35834582054661e-002°)
1.62929603264034e+005	(-8.22590392586617e-001dB,-9.37676676571072e-002°)
1.63117290922846e+005	(-8.22590425498162e-001dB,-9.39520013889767e-002°)
1.63305194789495e+005	(-8.22590458496049e-001dB,-9.41364596536960e-002°)
1.63493315113045e+005	(-8.22590491580724e-001dB,-9.43210426908025e-002°)
1.63681652142843e+005	(-8.22590524748844e-001dB,-9.45057507462249e-002°)
1.63870206128526e+005	(-8.22590558005165e-001dB,-9.46905840723684e-002°)
1.64058977320016e+005	(-8.22590591347673e-001dB,-9.48755429018586e-002°)
1.64247965967526e+005	(-8.22590624775488e-001dB,-9.50606274869804e-002°)
1.64437172321556e+005	(-8.22590658291831e-001dB,-9.52458380736563e-002°)
1.64626596632892e+005	(-8.22590691894376e-001dB,-9.54311749072756e-002°)
1.64816239152613e+005	(-8.22590725583797e-001dB,-9.56166382273612e-002°)
1.65006100132085e+005	(-8.22590759359348e-001dB,-9.58022282791652e-002°)
1.65196179822964e+005	(-8.22590793223964e-001dB,-9.59879453211394e-002°)
1.65386478477196e+005	(-8.22590827175457e-001dB,-9.61737895924679e-002°)
1.65576996347016e+005	(-8.22590861214466e-001dB,-9.63597613380233e-002°)
1.65767733684951e+005	(-8.22590895342241e-001dB,-9.65458607974456e-002°)
1.65958690743819e+005	(-8.22590929556876e-001dB,-9.67320882348104e-002°)
1.66149867776729e+005	(-8.22590963860944e-001dB,-9.69184438765050e-002°)
1.66341265037080e+005	(-8.22590998253742e-001dB,-9.71049279803070e-002°)
1.66532882778566e+005	(-8.22591032734364e-001dB,-9.72915408109040e-002°)
1.66724721255170e+005	(-8.22591067303297e-001dB,-9.74782825808997e-002°)
1.66916780721169e+005	(-8.22591101962373e-001dB,-9.76651535680859e-002°)
1.67109061431134e+005	(-8.22591136710706e-001dB,-9.78521539911638e-002°)
1.67301563639928e+005	(-8.22591171547141e-001dB,-9.80392841143985e-002°)
1.67494287602707e+005	(-8.22591206473860e-001dB,-9.82265442029665e-002°)
1.67687233574923e+005	(-8.22591241490636e-001dB,-9.84139344753519e-002°)
1.67880401812320e+005	(-8.22591276597650e-001dB,-9.86014551887342e-002°)
1.68073792570938e+005	(-8.22591311794692e-001dB,-9.87891065954572e-002°)
1.68267406107111e+005	(-8.22591347081309e-001dB,-9.89768889464417e-002°)
1.68461242677469e+005	(-8.22591382458638e-001dB,-9.91648024921721e-002°)
1.68655302538938e+005	(-8.22591417927865e-001dB,-9.93528474714636e-002°)
1.68849585948740e+005	(-8.22591453486839e-001dB,-9.95410241417573e-002°)
1.69044093164391e+005	(-8.22591489136211e-001dB,-9.97293327477492e-002°)
1.69238824443706e+005	(-8.22591524878298e-001dB,-9.99177735468734e-002°)
1.69433780044797e+005	(-8.22591560710328e-001dB,-1.00106346770522e-001°)
1.69628960226073e+005	(-8.22591596634954e-001dB,-1.00295052695489e-001°)
1.69824365246239e+005	(-8.22591632651940e-001dB,-1.00483891553396e-001°)
1.70019995364301e+005	(-8.22591668760188e-001dB,-1.00672863601581e-001°)
1.70215850839560e+005	(-8.22591704961343e-001dB,-1.00861969084050e-001°)
1.70411931931619e+005	(-8.22591741254589e-001dB,-1.01051208258653e-001°)
1.70608238900377e+005	(-8.22591777639256e-001dB,-1.01240581369169e-001°)
1.70804772006036e+005	(-8.22591814118602e-001dB,-1.01430088672632e-001°)
1.71001531509094e+005	(-8.22591850688892e-001dB,-1.01619730413646e-001°)
1.71198517670351e+005	(-8.22591887353759e-001dB,-1.01809506855493e-001°)
1.71395730750908e+005	(-8.22591924113048e-001dB,-1.01999418235835e-001°)
1.71593171012165e+005	(-8.22591960964007e-001dB,-1.02189464812104e-001°)
1.71790838715824e+005	(-8.22591997910047e-001dB,-1.02379646840665e-001°)
1.71988734123890e+005	(-8.22592034948618e-001dB,-1.02569964572249e-001°)
1.72186857498666e+005	(-8.22592072083735e-001dB,-1.02760418250872e-001°)
1.72385209102762e+005	(-8.22592109311106e-001dB,-1.02951008133398e-001°)
1.72583789199086e+005	(-8.22592146632922e-001dB,-1.03141734476273e-001°)
1.72782598050852e+005	(-8.22592184049441e-001dB,-1.03332597530615e-001°)
1.72981635921576e+005	(-8.22592221562073e-001dB,-1.03523597552254e-001°)
1.73180903075078e+005	(-8.22592259169350e-001dB,-1.03714734785676e-001°)
1.73380399775480e+005	(-8.22592296872321e-001dB,-1.03906009493672e-001°)
1.73580126287211e+005	(-8.22592334670104e-001dB,-1.04097421920600e-001°)
1.73780082875004e+005	(-8.22592372563937e-001dB,-1.04288972322141e-001°)
1.73980269803895e+005	(-8.22592410554105e-001dB,-1.04480660955779e-001°)
1.74180687339228e+005	(-8.22592448640561e-001dB,-1.04672488090240e-001°)
1.74381335746650e+005	(-8.22592486823265e-001dB,-1.04864453937430e-001°)
1.74582215292117e+005	(-8.22592525101806e-001dB,-1.05056558798789e-001°)
1.74783326241889e+005	(-8.22592563477151e-001dB,-1.05248802905006e-001°)
1.74984668862533e+005	(-8.22592601950459e-001dB,-1.05441186512749e-001°)
1.75186243420923e+005	(-8.22592640519190e-001dB,-1.05633709871782e-001°)
1.75388050184243e+005	(-8.22592679186940e-001dB,-1.05826373257904e-001°)
1.75590089419982e+005	(-8.22592717951980e-001dB,-1.06019176901510e-001°)
1.75792361395937e+005	(-8.22592756814062e-001dB,-1.06212121078857e-001°)
1.75994866380214e+005	(-8.22592795775743e-001dB,-1.06405206026127e-001°)
1.76197604641230e+005	(-8.22592834834084e-001dB,-1.06598432019183e-001°)
1.76400576447709e+005	(-8.22592873991410e-001dB,-1.06791799302129e-001°)
1.76603782068684e+005	(-8.22592913246502e-001dB,-1.06985308130202e-001°)
1.76807221773500e+005	(-8.22592952600302e-001dB,-1.07178958766547e-001°)
1.77010895831810e+005	(-8.22592992054815e-001dB,-1.07372751460778e-001°)
1.77214804513580e+005	(-8.22593031607117e-001dB,-1.07566686482369e-001°)
1.77418948089085e+005	(-8.22593071259283e-001dB,-1.07760764074146e-001°)
1.77623326828912e+005	(-8.22593111011845e-001dB,-1.07954984498478e-001°)
1.77827941003960e+005	(-8.22593150864380e-001dB,-1.08149348011916e-001°)
1.78032790885441e+005	(-8.22593190816347e-001dB,-1.08343854876831e-001°)
1.78237876744877e+005	(-8.22593230867855e-001dB,-1.08538505342897e-001°)
1.78443198854105e+005	(-8.22593271020975e-001dB,-1.08733299672370e-001°)
1.78648757485274e+005	(-8.22593311273645e-001dB,-1.08928238127861e-001°)
1.78854552910846e+005	(-8.22593351627619e-001dB,-1.09123320965450e-001°)
1.79060585403598e+005	(-8.22593392084200e-001dB,-1.09318548434440e-001°)
1.79266855236622e+005	(-8.22593432640282e-001dB,-1.09513920804152e-001°)
1.79473362683322e+005	(-8.22593473299649e-001dB,-1.09709438329727e-001°)
1.79680108017418e+005	(-8.22593514059329e-001dB,-1.09905101274241e-001°)
1.79887091512948e+005	(-8.22593554921108e-001dB,-1.10100909893286e-001°)
1.80094313444261e+005	(-8.22593595885983e-001dB,-1.10296864449561e-001°)
1.80301774086026e+005	(-8.22593636952922e-001dB,-1.10492965198310e-001°)
1.80509473713226e+005	(-8.22593678120567e-001dB,-1.10689212402412e-001°)
1.80717412601162e+005	(-8.22593719393901e-001dB,-1.10885606310594e-001°)
1.80925591025452e+005	(-8.22593760770097e-001dB,-1.11082147211952e-001°)
1.81134009262030e+005	(-8.22593802248595e-001dB,-1.11278835328452e-001°)
1.81342667587150e+005	(-8.22593843830083e-001dB,-1.11475670949876e-001°)
1.81551566277383e+005	(-8.22593885517088e-001dB,-1.11672654330862e-001°)
1.81760705609620e+005	(-8.22593927306244e-001dB,-1.11869785720967e-001°)
1.81970085861068e+005	(-8.22593969200994e-001dB,-1.12067065402316e-001°)
1.82179707309257e+005	(-8.22594011199106e-001dB,-1.12264493629778e-001°)
1.82389570232034e+005	(-8.22594053302859e-001dB,-1.12462070633617e-001°)
1.82599674907567e+005	(-8.22594095511153e-001dB,-1.12659796734222e-001°)
1.82810021614345e+005	(-8.22594137823895e-001dB,-1.12857672135466e-001°)
1.83020610631176e+005	(-8.22594180242190e-001dB,-1.13055697131609e-001°)
1.83231442237192e+005	(-8.22594222766525e-001dB,-1.13253871985051e-001°)
1.83442516711844e+005	(-8.22594265397323e-001dB,-1.13452196951339e-001°)
1.83653834334905e+005	(-8.22594308133217e-001dB,-1.13650672286139e-001°)
1.83865395386473e+005	(-8.22594350974662e-001dB,-1.13849298257843e-001°)
1.84077200146967e+005	(-8.22594393922484e-001dB,-1.14048075148308e-001°)
1.84289248897127e+005	(-8.22594436977988e-001dB,-1.14247003193430e-001°)
1.84501541918019e+005	(-8.22594480139986e-001dB,-1.14446082674736e-001°)
1.84714079491032e+005	(-8.22594523409885e-001dB,-1.14645313847774e-001°)
1.84926861897879e+005	(-8.22594566785587e-001dB,-1.14844696974546e-001°)
1.85139889420599e+005	(-8.22594610270157e-001dB,-1.15044232330039e-001°)
1.85353162341553e+005	(-8.22594653860909e-001dB,-1.15243920169883e-001°)
1.85566680943429e+005	(-8.22594697561139e-001dB,-1.15443760762671e-001°)
1.85780445509242e+005	(-8.22594741370195e-001dB,-1.15643754363592e-001°)
1.85994456322329e+005	(-8.22594785287052e-001dB,-1.15843901254601e-001°)
1.86208713666359e+005	(-8.22594829311292e-001dB,-1.16044201690850e-001°)
1.86423217825322e+005	(-8.22594873446672e-001dB,-1.16244655940711e-001°)
1.86637969083539e+005	(-8.22594917690025e-001dB,-1.16445264266290e-001°)
1.86852967725657e+005	(-8.22594962042745e-001dB,-1.16646026929621e-001°)
1.87068214036652e+005	(-8.22595006506301e-001dB,-1.16846944218953e-001°)
1.87283708301827e+005	(-8.22595051078322e-001dB,-1.17048016369563e-001°)
1.87499450806814e+005	(-8.22595095760938e-001dB,-1.17249243669865e-001°)
1.87715441837575e+005	(-8.22595140554126e-001dB,-1.17450626375109e-001°)
1.87931681680400e+005	(-8.22595185460152e-001dB,-1.17652164767314e-001°)
1.88148170621909e+005	(-8.22595230473556e-001dB,-1.17853859087824e-001°)
1.88364908949053e+005	(-8.22595275599987e-001dB,-1.18055709632048e-001°)
1.88581896949113e+005	(-8.22595320836933e-001dB,-1.18257716648541e-001°)
1.88799134909702e+005	(-8.22595366185753e-001dB,-1.18459880405835e-001°)
1.89016623118763e+005	(-8.22595411646318e-001dB,-1.18662201178429e-001°)
1.89234361864571e+005	(-8.22595457218463e-001dB,-1.18864679242262e-001°)
1.89452351435733e+005	(-8.22595502903218e-001dB,-1.19067314851714e-001°)
1.89670592121188e+005	(-8.22595548701121e-001dB,-1.19270108282461e-001°)
1.89889084210210e+005	(-8.22595594610968e-001dB,-1.19473059796153e-001°)
1.90107827992404e+005	(-8.22595640634598e-001dB,-1.19676169674146e-001°)
1.90326823757709e+005	(-8.22595686771379e-001dB,-1.19879438171898e-001°)
1.90546071796399e+005	(-8.22595733020975e-001dB,-1.20082865571087e-001°)
1.90765572399081e+005	(-8.22595779385782e-001dB,-1.20286452126832e-001°)
1.90985325856698e+005	(-8.22595825863221e-001dB,-1.20490198114137e-001°)
1.91205332460527e+005	(-8.22595872454651e-001dB,-1.20694103827865e-001°)
1.91425592502183e+005	(-8.22595919162436e-001dB,-1.20898169503342e-001°)
1.91646106273613e+005	(-8.22595965983425e-001dB,-1.21102395422692e-001°)
1.91866874067103e+005	(-8.22596012918999e-001dB,-1.21306781860377e-001°)
1.92087896175276e+005	(-8.22596059972270e-001dB,-1.21511329085027e-001°)
1.92309172891090e+005	(-8.22596107139422e-001dB,-1.21716037371487e-001°)
1.92530704507843e+005	(-8.22596154421727e-001dB,-1.21920906988393e-001°)
1.92752491319168e+005	(-8.22596201820282e-001dB,-1.22125938204489e-001°)
1.92974533619039e+005	(-8.22596249334487e-001dB,-1.22331131294317e-001°)
1.93196831701767e+005	(-8.22596296966596e-001dB,-1.22536486526358e-001°)
1.93419385862003e+005	(-8.22596344715631e-001dB,-1.22742004176136e-001°)
1.93642196394736e+005	(-8.22596392580328e-001dB,-1.22947684518430e-001°)
1.93865263595296e+005	(-8.22596440564732e-001dB,-1.23153527827620e-001°)
1.94088587759353e+005	(-8.22596488664791e-001dB,-1.23359534360278e-001°)
1.94312169182918e+005	(-8.22596536881777e-001dB,-1.23565704403840e-001°)
1.94536008162342e+005	(-8.22596585217984e-001dB,-1.23772038233367e-001°)
1.94760104994318e+005	(-8.22596633672076e-001dB,-1.23978536124235e-001°)
1.94984459975880e+005	(-8.22596682245329e-001dB,-1.24185198338474e-001°)
1.95209073404406e+005	(-8.22596730937132e-001dB,-1.24392025150437e-001°)
1.95433945577616e+005	(-8.22596779748398e-001dB,-1.24599016842831e-001°)
1.95659076793570e+005	(-8.22596828678132e-001dB,-1.24806173683727e-001°)
1.95884467350675e+005	(-8.22596877726956e-001dB,-1.25013495954623e-001°)
1.96110117547681e+005	(-8.22596926896716e-001dB,-1.25220983930683e-001°)
1.96336027683681e+005	(-8.22596976187454e-001dB,-1.25428637874390e-001°)
1.96562198058113e+005	(-8.22597025596780e-001dB,-1.25636458066993e-001°)
1.96788628970761e+005	(-8.22597075126959e-001dB,-1.25844444783844e-001°)
1.97015320721753e+005	(-8.22597124777700e-001dB,-1.26052598306780e-001°)
1.97242273611562e+005	(-8.22597174550616e-001dB,-1.26260918910950e-001°)
1.97469487941010e+005	(-8.22597224444746e-001dB,-1.26469406864765e-001°)
1.97696964011263e+005	(-8.22597274459874e-001dB,-1.26678062456715e-001°)
1.97924702123835e+005	(-8.22597324599233e-001dB,-1.26886885949388e-001°)
1.98152702580587e+005	(-8.22597374858412e-001dB,-1.27095877617173e-001°)
1.98380965683728e+005	(-8.22597425241192e-001dB,-1.27305037762275e-001°)
1.98609491735815e+005	(-8.22597475744915e-001dB,-1.27514366633505e-001°)
1.98838281039753e+005	(-8.22597526372204e-001dB,-1.27723864525980e-001°)
1.99067333898796e+005	(-8.22597577124524e-001dB,-1.27933531707902e-001°)
1.99296650616550e+005	(-8.22597627999540e-001dB,-1.28143368461837e-001°)
1.99526231496966e+005	(-8.22597678998416e-001dB,-1.28353375062727e-001°)
1.99756076844349e+005	(-8.22597730120872e-001dB,-1.28563551799329e-001°)
1.99986186963353e+005	(-8.22597781369202e-001dB,-1.28773898927168e-001°)
2.00216562158982e+005	(-8.22597832739944e-001dB,-1.28984416747931e-001°)
2.00447202736594e+005	(-8.22597884235864e-001dB,-1.29195105530692e-001°)
2.00678109001897e+005	(-8.22597935858032e-001dB,-1.29405965563995e-001°)
2.00909281260951e+005	(-8.22597987605230e-001dB,-1.29616997109655e-001°)
2.01140719820169e+005	(-8.22598039478117e-001dB,-1.29828200463450e-001°)
2.01372424986318e+005	(-8.22598091476430e-001dB,-1.30039575900703e-001°)
2.01604397066515e+005	(-8.22598143602937e-001dB,-1.30251123696939e-001°)
2.01836636368235e+005	(-8.22598195853635e-001dB,-1.30462844134145e-001°)
2.02069143199305e+005	(-8.22598248232831e-001dB,-1.30674737494371e-001°)
2.02301917867906e+005	(-8.22598300738182e-001dB,-1.30886804060449e-001°)
2.02534960682576e+005	(-8.22598353371518e-001dB,-1.31099044113570e-001°)
2.02768271952208e+005	(-8.22598406132321e-001dB,-1.31311457943233e-001°)
2.03001851986048e+005	(-8.22598459021479e-001dB,-1.31524045805286e-001°)
2.03235701093702e+005	(-8.22598512037160e-001dB,-1.31736808001315e-001°)
2.03469819585130e+005	(-8.22598565183969e-001dB,-1.31949744800540e-001°)
2.03704207770652e+005	(-8.22598618456609e-001dB,-1.32162856518803e-001°)
2.03938865960941e+005	(-8.22598671860462e-001dB,-1.32376143385253e-001°)
2.04173794467033e+005	(-8.22598725394169e-001dB,-1.32589605721628e-001°)
2.04408993600318e+005	(-8.22598779055339e-001dB,-1.32803243810523e-001°)
2.04644463672548e+005	(-8.22598832848209e-001dB,-1.33017057920976e-001°)
2.04880204995831e+005	(-8.22598886770529e-001dB,-1.33231048328905e-001°)
2.05116217882637e+005	(-8.22598940824073e-001dB,-1.33445215330421e-001°)
2.05352502645795e+005	(-8.22598995006526e-001dB,-1.33659559220801e-001°)
2.05589059598495e+005	(-8.22599049321477e-001dB,-1.33874080262426e-001°)
2.05825889054286e+005	(-8.22599103767274e-001dB,-1.34088778751311e-001°)
2.06062991327081e+005	(-8.22599158343637e-001dB,-1.34303654970111e-001°)
2.06300366731152e+005	(-8.22599213055246e-001dB,-1.34518709208022e-001°)
2.06538015581134e+005	(-8.22599267896231e-001dB,-1.34733941734525e-001°)
2.06775938192025e+005	(-8.22599322870461e-001dB,-1.34949352845471e-001°)
2.07014134879185e+005	(-8.22599377977631e-001dB,-1.35164942830124e-001°)
2.07252605958339e+005	(-8.22599433218594e-001dB,-1.35380711977160e-001°)
2.07491351745572e+005	(-8.22599488591820e-001dB,-1.35596660557420e-001°)
2.07730372557338e+005	(-8.22599544098641e-001dB,-1.35812788872503e-001°)
2.07969668710451e+005	(-8.22599599740850e-001dB,-1.36029097198826e-001°)
2.08209240522093e+005	(-8.22599655516150e-001dB,-1.36245585825885e-001°)
2.08449088309811e+005	(-8.22599711425698e-001dB,-1.36462255036501e-001°)
2.08689212391516e+005	(-8.22599767471281e-001dB,-1.36679105133382e-001°)
2.08929613085486e+005	(-8.22599823651130e-001dB,-1.36896136373318e-001°)
2.09170290710367e+005	(-8.22599879967557e-001dB,-1.37113349085095e-001°)
2.09411245585172e+005	(-8.22599936417690e-001dB,-1.37330743519059e-001°)
2.09652478029278e+005	(-8.22599993005856e-001dB,-1.37548319990864e-001°)
2.09893988362435e+005	(-8.22600049728767e-001dB,-1.37766078770997e-001°)
2.10135776904757e+005	(-8.22600106588638e-001dB,-1.37984020155214e-001°)
2.10377843976730e+005	(-8.22600163586286e-001dB,-1.38202144426845e-001°)
2.10620189899207e+005	(-8.22600220721386e-001dB,-1.38420451889132e-001°)
2.10862814993412e+005	(-8.22600277993165e-001dB,-1.38638942818413e-001°)
2.11105719580938e+005	(-8.22600335402519e-001dB,-1.38857617497908e-001°)
2.11348903983748e+005	(-8.22600392952070e-001dB,-1.39076476250550e-001°)
2.11592368524178e+005	(-8.22600450638461e-001dB,-1.39295519326798e-001°)
2.11836113524934e+005	(-8.22600508464681e-001dB,-1.39514747043134e-001°)
2.12080139309093e+005	(-8.22600566427886e-001dB,-1.39734159669168e-001°)
2.12324446200106e+005	(-8.22600624532793e-001dB,-1.39953757509435e-001°)
2.12569034521795e+005	(-8.22600682775870e-001dB,-1.40173540852721e-001°)
2.12813904598355e+005	(-8.22600741159068e-001dB,-1.40393510002946e-001°)
2.13059056754357e+005	(-8.22600799683198e-001dB,-1.40613665223625e-001°)
2.13304491314742e+005	(-8.22600858347202e-001dB,-1.40834006831750e-001°)
2.13550208604828e+005	(-8.22600917153288e-001dB,-1.41054535104187e-001°)
2.13796208950308e+005	(-8.22600976100150e-001dB,-1.41275250337760e-001°)
2.14042492677247e+005	(-8.22601035188506e-001dB,-1.41496152829517e-001°)
2.14289060112090e+005	(-8.22601094418874e-001dB,-1.41717242863454e-001°)
2.14535911581656e+005	(-8.22601153791187e-001dB,-1.41938520742608e-001°)
2.14783047413138e+005	(-8.22601213305924e-001dB,-1.42159986758036e-001°)
2.15030467934111e+005	(-8.22601272962365e-001dB,-1.42381641193483e-001°)
2.15278173472522e+005	(-8.22601332764296e-001dB,-1.42603484365928e-001°)
2.15526164356701e+005	(-8.22601392708785e-001dB,-1.42825516532894e-001°)
2.15774440915352e+005	(-8.22601452797848e-001dB,-1.43047738011547e-001°)
2.16023003477560e+005	(-8.22601513029197e-001dB,-1.43270149105877e-001°)
2.16271852372788e+005	(-8.22601573406548e-001dB,-1.43492750086442e-001°)
2.16520987930878e+005	(-8.22601633926681e-001dB,-1.43715541270693e-001°)
2.16770410482055e+005	(-8.22601694593944e-001dB,-1.43938522936607e-001°)
2.17020120356921e+005	(-8.22601755405173e-001dB,-1.44161695381458e-001°)
2.17270117886460e+005	(-8.22601816362470e-001dB,-1.44385058928615e-001°)
2.17520403402038e+005	(-8.22601877465750e-001dB,-1.44608613836903e-001°)
2.17770977235402e+005	(-8.22601938716232e-001dB,-1.44832360416914e-001°)
2.18021839718681e+005	(-8.22602000112949e-001dB,-1.45056298972624e-001°)
2.18272991184387e+005	(-8.22602061656208e-001dB,-1.45280429788745e-001°)
2.18524431965414e+005	(-8.22602123347289e-001dB,-1.45504753176471e-001°)
2.18776162395042e+005	(-8.22602185185794e-001dB,-1.45729269420027e-001°)
2.19028182806932e+005	(-8.22602247171884e-001dB,-1.45953978817779e-001°)
2.19280493535132e+005	(-8.22602309306571e-001dB,-1.46178881674344e-001°)
2.19533094914072e+005	(-8.22602371590575e-001dB,-1.46403978280640e-001°)
2.19785987278570e+005	(-8.22602434022638e-001dB,-1.46629268948129e-001°)
2.20039170963827e+005	(-8.22602496604100e-001dB,-1.46854753961671e-001°)
2.20292646305433e+005	(-8.22602559335351e-001dB,-1.47080433626107e-001°)
2.20546413639362e+005	(-8.22602622215961e-001dB,-1.47306308239543e-001°)
2.20800473301978e+005	(-8.22602685248032e-001dB,-1.47532378093888e-001°)
2.21054825630028e+005	(-8.22602748430634e-001dB,-1.47758643506888e-001°)
2.21309470960652e+005	(-8.22602811762204e-001dB,-1.47985104764384e-001°)
2.21564409631374e+005	(-8.22602875248543e-001dB,-1.48211762164075e-001°)
2.21819641980110e+005	(-8.22602938883024e-001dB,-1.48438616017882e-001°)
2.22075168345164e+005	(-8.22603002672316e-001dB,-1.48665666624668e-001°)
2.22330989065229e+005	(-8.22603066611784e-001dB,-1.48892914275882e-001°)
2.22587104479389e+005	(-8.22603130705184e-001dB,-1.49120359270588e-001°)
