Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
124738.3514242943,0.02305993013123244,-0.2833766895934515,1.807246141626848
127057.4105208542,0.03202029863168575,-0.2835011300664282,1.754105251202986
129419.5841449986,0.0344509782049728,-0.283364512295081,1.680837158960564
131825.6738556407,0.02788255197810589,-0.2778466397919936,1.634821335545439
134276.4961137864,0.03127771346054271,-0.2768538672745395,1.608392366866056
136772.8825595849,0.02712455871079919,-0.2741642557155956,1.570680960844243
139315.6802945303,0.03436621055781975,-0.2762395861447486,1.489821983042292
141905.7521689093,0.03182269533995417,-0.2728854796829259,1.460029878470436
144543.9770745928,0.03301104907704723,-0.2705366954939,1.417615739672044
147231.2502432719,0.03280940129577699,-0.2665232560390436,1.36267708133478
149968.4835502374,0.02641289085872833,-0.2682317935918975,1.307971861248383
152756.6058238073,0.03235585751522149,-0.28769521837177,1.206889657945581
155596.5631605075,0.0175973661365356,-0.2722031156069025,1.367450532214022
158489.3192461114,0.03179773184547824,-0.2617725526401948,1.158184389109209
161435.8556826487,0.02232731423764977,-0.2612458907245075,1.023011028299038
164437.1723214932,0.03313500215774504,-0.2606464507371394,1.046056263185035
167494.2876026438,0.02210028103652708,-0.2632287505745367,1.085817758382831
170608.2389003124,0.02909576288921383,-0.2582517526829126,0.9793495308511524
173780.0828749376,0.01774713900533454,-0.2538196777825805,0.9431929829838168
177010.8958317422,0.02876370631411218,-0.2671847594649192,0.877924911398992
180301.7740859568,0.02010129597591154,-0.257487635629348,0.8600031356399676
183653.8343348346,0.02855263045880422,-0.2526568250010162,0.8089970701474396
187068.21403658,0.02648410374219137,-0.2549472952060494,0.7279436115397857
190546.0717963246,0.02727785098383712,-0.2509553517165505,0.7131200526901154
194088.5877592777,0.02826775407093186,-0.2523631652248136,0.6274891711468769
197696.964011186,0.02849591731175221,-0.2523888999879184,0.6912434064641744
201372.4249862388,0.0120935295103186,-0.2508191098127006,0.5599036536805642
205116.2178825565,0.0260633821816663,-0.2449258995124625,0.5040094960282886
208929.6130854039,0.02437157268464697,-0.2507696582222106,0.4332343875231288
212813.9045982711,0.01580866922047726,-0.2509177130180425,0.4789597604461449
216770.4104819694,0.02131911587009568,-0.2440505831903476,0.349648120611505
220800.4733018899,0.02094566041346135,-0.2388731234109018,0.3933765980780493
224905.460583578,0.01006019907032893,-0.2379065626309389,0.3197827381945899
229086.7652767772,0.01758894688322831,-0.2381627857256854,0.2328949892357741
233345.8062281002,0.01677695810953641,-0.2386470741409888,0.3367784023249571
237684.0286624876,0.003115281909188946,-0.2373540818119693,0.1763534118180132
242102.9046736177,0.0133291032537653,-0.2337714644269204,0.1116755303490322
246603.9337234339,0.01186599402817129,-0.239033958919255,0.09860041675314335
251188.643150958,0.003602075129335576,-0.2335496874025904,0.02494529790872946
255858.5886905646,0.006820852287759549,-0.2293319693282456,-0.06921619421028424
260615.3549998895,0.008123433949873575,-0.2305147799795809,-0.08969959429987284
265460.5561975539,0.003670358162648147,-0.2299506280685705,-0.1634660330981603
270395.8364108843,0.004954351958461299,-0.2322330015706987,-0.1679114572309786
275422.8703338166,-0.007418906472309734,-0.225240402737566,-0.2293094150327022
280543.3637951713,-0.0003441261060004693,-0.2307526557100223,-0.2372465502472636
285759.0543374947,-0.007900154367123952,-0.2298391818013122,-0.3523973847144504
291071.7118066605,-0.005813360980733766,-0.2397488865383636,-0.310714369530217
296483.1389524342,-0.006961342621321707,-0.236488114165245,-0.4488283809850202
301995.1720402016,-0.00744427725468649,-0.2219278191842264,-0.4720368476737491
307609.6814740708,-0.00670554375296111,-0.2192335432914084,-0.4868460494059548
313328.5724315585,-0.01342415012413894,-0.2245188101325508,-0.6655580275104285
319153.7855100762,-0.01451079132689479,-0.2175283753378324,-0.6063615421759891
325087.2973854344,-0.01915915397638971,-0.2208078571858198,-0.5869510766666508
331131.1214825911,-0.0173141277731916,-0.2145887452004019,-0.679984066014157
337287.3086588689,-0.02315748919047679,-0.2146154400338668,-0.6954377533048159
343557.9478998746,-0.02343788009015897,-0.2114774027869114,-0.7400345155138979
349945.1670283573,-0.02439329942670532,-0.2169758206247645,-0.8476765573819733
356451.1334262443,-0.0251139104670308,-0.2169982344646706,-0.9415148841057714
363078.0547701014,-0.02848344539244885,-0.2115640237119215,-0.8852830487540047
369828.1797802662,-0.03182831800523912,-0.2166642498909727,-0.9921506275582317
376703.798983909,-0.03416635939350872,-0.210743542776224,-1.031412428422776
383707.2454922788,-0.04281679481803746,-0.2095141443605796,-1.07606868060671
390840.8957924021,-0.03774537586364214,-0.2126756007944517,-1.140360097371055
398107.1705534973,-0.04439464256278816,-0.2096462721774598,-1.185552832492363
405508.5354483839,-0.04084806852057149,-0.2090939965612221,-1.240268714012018
413047.5019901614,-0.04379575072909021,-0.2091545360929828,-1.291228396570091
420726.6283844442,-0.05921095134297089,-0.2063562395188709,-1.264886875261872
428548.5203974396,-0.04628766809457538,-0.2176490231883082,-1.50759623054401
436515.8322401661,-0.05158478138258242,-0.2098669742451066,-1.479016256255335
444631.2674691088,-0.0585320959462062,-0.2085832033208298,-1.529405819208293
452897.5799036209,-0.05452715318455535,-0.2096807051207139,-1.62202988429101
461317.5745603796,-0.05620327953788926,-0.2111577742206703,-1.69517762195521
469894.1086052156,-0.0757101707256487,-0.2147921184498123,-1.707309364408246
478630.0923226385,-0.05941206145846482,-0.2105934890439381,-1.802649209326224
487528.4901033865,-0.06153700937176831,-0.2084406689292682,-1.849333795275555
496592.3214503363,-0.06415265397438102,-0.2259169360939048,-1.883765209485887
505824.6620031143,-0.07553718332580836,-0.2090871689524861,-1.999466875128661
515228.6445817567,-0.06809468054008364,-0.2106023757710301,-2.056891341805937
524807.4602497729,-0.07022312639144349,-0.2142089396413516,-2.158360611024975
534564.3593969719,-0.07222382505449924,-0.2110343540689209,-2.22659030413341
544502.6528424216,-0.07768955489864669,-0.2142787793752557,-2.323312122389865
554625.7129579111,-0.08384925408978386,-0.2110898016558929,-2.366363772633846
564936.9748123022,-0.07661027841703025,-0.2143625401628757,-2.467090492902187
575439.9373371566,-0.07962632987676534,-0.2169919975735534,-2.564038053666621
586138.1645140285,-0.08235967895586961,-0.2234987171618364,-2.545365607451096
597035.2865838367,-0.0831804830314266,-0.219489155088165,-2.742802083854322
608135.0012787177,-0.08659440298603016,-0.2285144591939284,-2.798169027963858
619441.0750767811,-0.08653776690353235,-0.2237198771000895,-2.903640776441463
630957.344480193,-0.09001290538126913,-0.2253187719712134,-3.01714482033185
642687.7173170194,-0.09165532650024155,-0.2263528586236055,-3.106372764751896
654636.1740672747,-0.09427313789381177,-0.2304928901085126,-3.166827082376017
666806.769213622,-0.09780675164761345,-0.2293205073047009,-3.302806740658056
679203.6326171843,-0.09579841207050487,-0.2350069690494224,-3.424264941185143
691830.9709189363,-0.09738389174918274,-0.2370880824800353,-3.481134711617656
704693.0689671467,-0.09848321619253989,-0.2431126041207036,-3.573519217186686
717794.2912713615,-0.09912724064790436,-0.2410434776423921,-3.734941897181841
731139.0834834173,-0.1010876917875528,-0.2677053729840685,-3.831274348349666
744731.9739059889,-0.1051060144773293,-0.2542538511489518,-3.975578647247119
758577.5750291835,-0.1040605802439148,-0.2588604096035552,-4.079980989283893
772680.5850957021,-0.1068984143022997,-0.2622783644268348,-4.184499624205696
787045.7896950984,-0.1208384472505484,-0.2685906960547008,-4.350232323373803
801678.0633876791,-0.1111381855993274,-0.2730439899516558,-4.478130060438431
816582.3713585923,-0.1139227431404898,-0.2798862126826471,-4.590635858486351
831763.7711026708,-0.1122497359836538,-0.2906967509588319,-4.744318871578841
847227.4141405963,-0.1212587915815743,-0.2957238423157727,-4.890738179995992
862978.5477669701,-0.1177189703679374,-0.2999782078159732,-5.046088886721696
879022.5168308843,-0.1193940212301446,-0.3074362929031378,-5.157592991542927
895364.7655495937,-0.1238376256819992,-0.3162606314059118,-5.359561992859241
912010.8393559096,-0.125794202294168,-0.3248068918203756,-5.504634944658719
928966.3867799363,-0.1233675904697731,-0.3421940806843438,-5.69238051721328
946237.161365793,-0.1404096344063497,-0.353407871613638,-5.74494362756937
963829.0236239705,-0.1300012124603584,-0.3588072741826098,-5.957137228717812
981747.9430199844,-0.1374598880061083,-0.3686848332233801,-6.119303206248929
1000000,-0.134452274136935,-0.3821533703136604,-6.287650236235265
