Freq.	-I(Rl)/I(I1)
1.49107675545275e+002	(-4.61248269480622e+000dB,-1.01780256485648e+002°)
1.49279440957903e+002	(-4.60289986205018e+000dB,-1.01793447102939e+002°)
1.49451404236649e+002	(-4.59331795075766e+000dB,-1.01806651645554e+002°)
1.49623565609446e+002	(-4.58373696287484e+000dB,-1.01819870125387e+002°)
1.49795925304491e+002	(-4.57415690035217e+000dB,-1.01833102554331e+002°)
1.49968483550241e+002	(-4.56457776514320e+000dB,-1.01846348944281e+002°)
1.50141240575417e+002	(-4.55499955920548e+000dB,-1.01859609307135e+002°)
1.50314196609005e+002	(-4.54542228450045e+000dB,-1.01872883654787e+002°)
1.50487351880255e+002	(-4.53584594299314e+000dB,-1.01886171999134e+002°)
1.50660706618677e+002	(-4.52627053665211e+000dB,-1.01899474352075e+002°)
1.50834261054051e+002	(-4.51669606745027e+000dB,-1.01912790725506e+002°)
1.51008015416418e+002	(-4.50712253736336e+000dB,-1.01926121131327e+002°)
1.51181969936085e+002	(-4.49754994837177e+000dB,-1.01939465581435e+002°)
1.51356124843624e+002	(-4.48797830245929e+000dB,-1.01952824087730e+002°)
1.51530480369873e+002	(-4.47840760161362e+000dB,-1.01966196662111e+002°)
1.51705036745937e+002	(-4.46883784782584e+000dB,-1.01979583316478e+002°)
1.51879794203185e+002	(-4.45926904309112e+000dB,-1.01992984062730e+002°)
1.52054752973253e+002	(-4.44970118940863e+000dB,-1.02006398912767e+002°)
1.52229913288045e+002	(-4.44013428878067e+000dB,-1.02019827878491e+002°)
1.52405275379732e+002	(-4.43056834321397e+000dB,-1.02033270971800e+002°)
1.52580839480752e+002	(-4.42100335471905e+000dB,-1.02046728204596e+002°)
1.52756605823811e+002	(-4.41143932530988e+000dB,-1.02060199588780e+002°)
1.52932574641881e+002	(-4.40187625700428e+000dB,-1.02073685136250e+002°)
1.53108746168206e+002	(-4.39231415182389e+000dB,-1.02087184858909e+002°)
1.53285120636297e+002	(-4.38275301179464e+000dB,-1.02100698768656e+002°)
1.53461698279933e+002	(-4.37319283894597e+000dB,-1.02114226877391e+002°)
1.53638479333163e+002	(-4.36363363531072e+000dB,-1.02127769197016e+002°)
1.53815464030307e+002	(-4.35407540292645e+000dB,-1.02141325739429e+002°)
1.53992652605953e+002	(-4.34451814383377e+000dB,-1.02154896516531e+002°)
1.54170045294959e+002	(-4.33496186007772e+000dB,-1.02168481540220e+002°)
1.54347642332457e+002	(-4.32540655370640e+000dB,-1.02182080822397e+002°)
1.54525443953845e+002	(-4.31585222677280e+000dB,-1.02195694374959e+002°)
1.54703450394796e+002	(-4.30629888133326e+000dB,-1.02209322209806e+002°)
1.54881661891252e+002	(-4.29674651944804e+000dB,-1.02222964338834e+002°)
1.55060078679428e+002	(-4.28719514318130e+000dB,-1.02236620773942e+002°)
1.55238700995812e+002	(-4.27764475460061e+000dB,-1.02250291527027e+002°)
1.55417529077162e+002	(-4.26809535577845e+000dB,-1.02263976609985e+002°)
1.55596563160511e+002	(-4.25854694879031e+000dB,-1.02277676034712e+002°)
1.55775803483164e+002	(-4.24899953571598e+000dB,-1.02291389813102e+002°)
1.55955250282699e+002	(-4.23945311863881e+000dB,-1.02305117957051e+002°)
1.56134903796969e+002	(-4.22990769964674e+000dB,-1.02318860478452e+002°)
1.56314764264099e+002	(-4.22036328083065e+000dB,-1.02332617389199e+002°)
1.56494831922491e+002	(-4.21081986428642e+000dB,-1.02346388701183e+002°)
1.56675107010819e+002	(-4.20127745211308e+000dB,-1.02360174426295e+002°)
1.56855589768033e+002	(-4.19173604641379e+000dB,-1.02373974576427e+002°)
1.57036280433359e+002	(-4.18219564929572e+000dB,-1.02387789163468e+002°)
1.57217179246298e+002	(-4.17265626286998e+000dB,-1.02401618199305e+002°)
1.57398286446626e+002	(-4.16311788925159e+000dB,-1.02415461695828e+002°)
1.57579602274396e+002	(-4.15358053055946e+000dB,-1.02429319664922e+002°)
1.57761126969939e+002	(-4.14404418891657e+000dB,-1.02443192118472e+002°)
1.57942860773859e+002	(-4.13450886644985e+000dB,-1.02457079068363e+002°)
1.58124803927042e+002	(-4.12497456529022e+000dB,-1.02470980526478e+002°)
1.58306956670648e+002	(-4.11544128757261e+000dB,-1.02484896504698e+002°)
1.58489319246115e+002	(-4.10590903543548e+000dB,-1.02498827014905e+002°)
1.58671891895161e+002	(-4.09637781102180e+000dB,-1.02512772068976e+002°)
1.58854674859782e+002	(-4.08684761647850e+000dB,-1.02526731678791e+002°)
1.59037668382250e+002	(-4.07731845395613e+000dB,-1.02540705856224e+002°)
1.59220872705121e+002	(-4.06779032560971e+000dB,-1.02554694613152e+002°)
1.59404288071226e+002	(-4.05826323359809e+000dB,-1.02568697961448e+002°)
1.59587914723677e+002	(-4.04873718008391e+000dB,-1.02582715912983e+002°)
1.59771752905868e+002	(-4.03921216723386e+000dB,-1.02596748479628e+002°)
1.59955802861471e+002	(-4.02968819721896e+000dB,-1.02610795673251e+002°)
1.60140064834439e+002	(-4.02016527221433e+000dB,-1.02624857505719e+002°)
1.60324539069008e+002	(-4.01064339439840e+000dB,-1.02638933988898e+002°)
1.60509225809693e+002	(-4.00112256595427e+000dB,-1.02653025134651e+002°)
1.60694125301292e+002	(-3.99160278906914e+000dB,-1.02667130954840e+002°)
1.60879237788884e+002	(-3.98208406593373e+000dB,-1.02681251461324e+002°)
1.61064563517831e+002	(-3.97256639874337e+000dB,-1.02695386665962e+002°)
1.61250102733778e+002	(-3.96304978969707e+000dB,-1.02709536580608e+002°)
1.61435855682653e+002	(-3.95353424099815e+000dB,-1.02723701217118e+002°)
1.61621822610665e+002	(-3.94401975485376e+000dB,-1.02737880587342e+002°)
1.61808003764311e+002	(-3.93450633347505e+000dB,-1.02752074703131e+002°)
1.61994399390367e+002	(-3.92499397907791e+000dB,-1.02766283576332e+002°)
1.62181009735897e+002	(-3.91548269388148e+000dB,-1.02780507218791e+002°)
1.62367835048248e+002	(-3.90597248010951e+000dB,-1.02794745642350e+002°)
1.62554875575053e+002	(-3.89646333998981e+000dB,-1.02808998858852e+002°)
1.62742131564228e+002	(-3.88695527575401e+000dB,-1.02823266880133e+002°)
1.62929603263976e+002	(-3.87744828963801e+000dB,-1.02837549718031e+002°)
1.63117290922788e+002	(-3.86794238388171e+000dB,-1.02851847384379e+002°)
1.63305194789438e+002	(-3.85843756072953e+000dB,-1.02866159891008e+002°)
1.63493315112987e+002	(-3.84893382242953e+000dB,-1.02880487249748e+002°)
1.63681652142785e+002	(-3.83943117123399e+000dB,-1.02894829472424e+002°)
1.63870206128468e+002	(-3.82992960939968e+000dB,-1.02909186570860e+002°)
1.64058977319958e+002	(-3.82042913918699e+000dB,-1.02923558556877e+002°)
1.64247965967468e+002	(-3.81092976286076e+000dB,-1.02937945442292e+002°)
1.64437172321497e+002	(-3.80143148269018e+000dB,-1.02952347238923e+002°)
1.64626596632834e+002	(-3.79193430094798e+000dB,-1.02966763958580e+002°)
1.64816239152555e+002	(-3.78243821991142e+000dB,-1.02981195613074e+002°)
1.65006100132027e+002	(-3.77294324186190e+000dB,-1.02995642214211e+002°)
1.65196179822906e+002	(-3.76344936908525e+000dB,-1.03010103773796e+002°)
1.65386478477137e+002	(-3.75395660387097e+000dB,-1.03024580303630e+002°)
1.65576996346957e+002	(-3.74446494851288e+000dB,-1.03039071815509e+002°)
1.65767733684892e+002	(-3.73497440530952e+000dB,-1.03053578321229e+002°)
1.65958690743760e+002	(-3.72548497656256e+000dB,-1.03068099832582e+002°)
1.66149867776670e+002	(-3.71599666457904e+000dB,-1.03082636361355e+002°)
1.66341265037021e+002	(-3.70650947166940e+000dB,-1.03097187919333e+002°)
1.66532882778507e+002	(-3.69702340014836e+000dB,-1.03111754518300e+002°)
1.66724721255111e+002	(-3.68753845233502e+000dB,-1.03126336170031e+002°)
1.66916780721110e+002	(-3.67805463055306e+000dB,-1.03140932886304e+002°)
1.67109061431075e+002	(-3.66857193712971e+000dB,-1.03155544678889e+002°)
1.67301563639869e+002	(-3.65909037439679e+000dB,-1.03170171559554e+002°)
1.67494287602648e+002	(-3.64960994469000e+000dB,-1.03184813540063e+002°)
1.67687233574864e+002	(-3.64013065034993e+000dB,-1.03199470632178e+002°)
1.67880401812261e+002	(-3.63065249372084e+000dB,-1.03214142847656e+002°)
1.68073792570878e+002	(-3.62117547715130e+000dB,-1.03228830198249e+002°)
1.68267406107051e+002	(-3.61169960299463e+000dB,-1.03243532695708e+002°)
1.68461242677410e+002	(-3.60222487360752e+000dB,-1.03258250351779e+002°)
1.68655302538879e+002	(-3.59275129135171e+000dB,-1.03272983178202e+002°)
1.68849585948680e+002	(-3.58327885859305e+000dB,-1.03287731186717e+002°)
1.69044093164331e+002	(-3.57380757770102e+000dB,-1.03302494389057e+002°)
1.69238824443646e+002	(-3.56433745105057e+000dB,-1.03317272796953e+002°)
1.69433780044738e+002	(-3.55486848101936e+000dB,-1.03332066422129e+002°)
1.69628960226013e+002	(-3.54540066999120e+000dB,-1.03346875276309e+002°)
1.69824365246179e+002	(-3.53593402035222e+000dB,-1.03361699371209e+002°)
1.70019995364241e+002	(-3.52646853449439e+000dB,-1.03376538718542e+002°)
1.70215850839500e+002	(-3.51700421481346e+000dB,-1.03391393330019e+002°)
1.70411931931559e+002	(-3.50754106370943e+000dB,-1.03406263217342e+002°)
1.70608238900317e+002	(-3.49807908358618e+000dB,-1.03421148392214e+002°)
1.70804772005976e+002	(-3.48861827685286e+000dB,-1.03436048866328e+002°)
1.71001531509034e+002	(-3.47915864592188e+000dB,-1.03450964651377e+002°)
1.71198517670291e+002	(-3.46970019321100e+000dB,-1.03465895759048e+002°)
1.71395730750847e+002	(-3.46024292114156e+000dB,-1.03480842201021e+002°)
1.71593171012104e+002	(-3.45078683213947e+000dB,-1.03495803988976e+002°)
1.71790838715764e+002	(-3.44133192863526e+000dB,-1.03510781134583e+002°)
1.71988734123829e+002	(-3.43187821306319e+000dB,-1.03525773649512e+002°)
1.72186857498606e+002	(-3.42242568786247e+000dB,-1.03540781545425e+002°)
1.72385209102701e+002	(-3.41297435547654e+000dB,-1.03555804833979e+002°)
1.72583789199025e+002	(-3.40352421835249e+000dB,-1.03570843526829e+002°)
1.72782598050791e+002	(-3.39407527894306e+000dB,-1.03585897635623e+002°)
1.72981635921515e+002	(-3.38462753970434e+000dB,-1.03600967172002e+002°)
1.73180903075016e+002	(-3.37518100309706e+000dB,-1.03616052147606e+002°)
1.73380399775419e+002	(-3.36573567158624e+000dB,-1.03631152574067e+002°)
1.73580126287150e+002	(-3.35629154764176e+000dB,-1.03646268463012e+002°)
1.73780082874943e+002	(-3.34684863373738e+000dB,-1.03661399826064e+002°)
1.73980269803834e+002	(-3.33740693235166e+000dB,-1.03676546674839e+002°)
1.74180687339166e+002	(-3.32796644596682e+000dB,-1.03691709020949e+002°)
1.74381335746589e+002	(-3.31852717707052e+000dB,-1.03706886876000e+002°)
1.74582215292055e+002	(-3.30908912815392e+000dB,-1.03722080251592e+002°)
1.74783326241827e+002	(-3.29965230171297e+000dB,-1.03737289159320e+002°)
1.74984668862471e+002	(-3.29021670024830e+000dB,-1.03752513610773e+002°)
1.75186243420862e+002	(-3.28078232626453e+000dB,-1.03767753617535e+002°)
1.75388050184181e+002	(-3.27134918227064e+000dB,-1.03783009191184e+002°)
1.75590089419920e+002	(-3.26191727078073e+000dB,-1.03798280343290e+002°)
1.75792361395874e+002	(-3.25248659431260e+000dB,-1.03813567085421e+002°)
1.75994866380152e+002	(-3.24305715538859e+000dB,-1.03828869429137e+002°)
1.76197604641168e+002	(-3.23362895653617e+000dB,-1.03844187385991e+002°)
1.76400576447647e+002	(-3.22420200028602e+000dB,-1.03859520967531e+002°)
1.76603782068622e+002	(-3.21477628917476e+000dB,-1.03874870185301e+002°)
1.76807221773437e+002	(-3.20535182574238e+000dB,-1.03890235050834e+002°)
1.77010895831747e+002	(-3.19592861253355e+000dB,-1.03905615575662e+002°)
1.77214804513517e+002	(-3.18650665209765e+000dB,-1.03921011771307e+002°)
1.77418948089022e+002	(-3.17708594698854e+000dB,-1.03936423649286e+002°)
1.77623326828849e+002	(-3.16766649976404e+000dB,-1.03951851221110e+002°)
1.77827941003898e+002	(-3.15824831298714e+000dB,-1.03967294498282e+002°)
1.78032790885378e+002	(-3.14883138922502e+000dB,-1.03982753492301e+002°)
1.78237876744814e+002	(-3.13941573104957e+000dB,-1.03998228214657e+002°)
1.78443198854042e+002	(-3.13000134103631e+000dB,-1.04013718676835e+002°)
1.78648757485210e+002	(-3.12058822176662e+000dB,-1.04029224890311e+002°)
1.78854552910783e+002	(-3.11117637582509e+000dB,-1.04044746866558e+002°)
1.79060585403535e+002	(-3.10176580580174e+000dB,-1.04060284617038e+002°)
1.79266855236558e+002	(-3.09235651429075e+000dB,-1.04075838153209e+002°)
1.79473362683258e+002	(-3.08294850389075e+000dB,-1.04091407486522e+002°)
1.79680108017355e+002	(-3.07354177720519e+000dB,-1.04106992628418e+002°)
1.79887091512884e+002	(-3.06413633684165e+000dB,-1.04122593590335e+002°)
1.80094313444198e+002	(-3.05473218541228e+000dB,-1.04138210383701e+002°)
1.80301774085962e+002	(-3.04532932553440e+000dB,-1.04153843019937e+002°)
1.80509473713162e+002	(-3.03592775982929e+000dB,-1.04169491510459e+002°)
1.80717412601098e+002	(-3.02652749092259e+000dB,-1.04185155866673e+002°)
1.80925591025388e+002	(-3.01712852144469e+000dB,-1.04200836099979e+002°)
1.81134009261966e+002	(-3.00773085403134e+000dB,-1.04216532221770e+002°)
1.81342667587086e+002	(-2.99833449132158e+000dB,-1.04232244243429e+002°)
1.81551566277319e+002	(-2.98893943595953e+000dB,-1.04247972176334e+002°)
1.81760705609556e+002	(-2.97954569059425e+000dB,-1.04263716031855e+002°)
1.81970085861004e+002	(-2.97015325787915e+000dB,-1.04279475821354e+002°)
1.82179707309193e+002	(-2.96076214047185e+000dB,-1.04295251556184e+002°)
1.82389570231969e+002	(-2.95137234103490e+000dB,-1.04311043247691e+002°)
1.82599674907502e+002	(-2.94198386223537e+000dB,-1.04326850907215e+002°)
1.82810021614280e+002	(-2.93259670674492e+000dB,-1.04342674546084e+002°)
1.83020610631111e+002	(-2.92321087723999e+000dB,-1.04358514175622e+002°)
1.83231442237127e+002	(-2.91382637640116e+000dB,-1.04374369807143e+002°)
1.83442516711779e+002	(-2.90444320691398e+000dB,-1.04390241451953e+002°)
1.83653834334840e+002	(-2.89506137146877e+000dB,-1.04406129121349e+002°)
1.83865395386408e+002	(-2.88568087275990e+000dB,-1.04422032826622e+002°)
1.84077200146901e+002	(-2.87630171348695e+000dB,-1.04437952579051e+002°)
1.84289248897061e+002	(-2.86692389635373e+000dB,-1.04453888389911e+002°)
1.84501541917953e+002	(-2.85754742406873e+000dB,-1.04469840270465e+002°)
1.84714079490966e+002	(-2.84817229934531e+000dB,-1.04485808231969e+002°)
1.84926861897814e+002	(-2.83879852490119e+000dB,-1.04501792285670e+002°)
1.85139889420533e+002	(-2.82942610345870e+000dB,-1.04517792442807e+002°)
1.85353162341487e+002	(-2.82005503774532e+000dB,-1.04533808714609e+002°)
1.85566680943363e+002	(-2.81068533049241e+000dB,-1.04549841112297e+002°)
1.85780445509176e+002	(-2.80131698443667e+000dB,-1.04565889647083e+002°)
1.85994456322264e+002	(-2.79195000231897e+000dB,-1.04581954330169e+002°)
1.86208713666293e+002	(-2.78258438688551e+000dB,-1.04598035172751e+002°)
1.86423217825256e+002	(-2.77322014088607e+000dB,-1.04614132186013e+002°)
1.86637969083473e+002	(-2.76385726707599e+000dB,-1.04630245381130e+002°)
1.86852967725591e+002	(-2.75449576821514e+000dB,-1.04646374769269e+002°)
1.87068214036586e+002	(-2.74513564706750e+000dB,-1.04662520361587e+002°)
1.87283708301761e+002	(-2.73577690640272e+000dB,-1.04678682169233e+002°)
1.87499450806748e+002	(-2.72641954899447e+000dB,-1.04694860203344e+002°)
1.87715441837508e+002	(-2.71706357762083e+000dB,-1.04711054475050e+002°)
1.87931681680333e+002	(-2.70770899506553e+000dB,-1.04727264995469e+002°)
1.88148170621842e+002	(-2.69835580411593e+000dB,-1.04743491775712e+002°)
1.88364908948986e+002	(-2.68900400756486e+000dB,-1.04759734826879e+002°)
1.88581896949047e+002	(-2.67965360820964e+000dB,-1.04775994160060e+002°)
1.88799134909636e+002	(-2.67030460885260e+000dB,-1.04792269786335e+002°)
1.89016623118696e+002	(-2.66095701229948e+000dB,-1.04808561716775e+002°)
1.89234361864504e+002	(-2.65161082136248e+000dB,-1.04824869962440e+002°)
1.89452351435665e+002	(-2.64226603885766e+000dB,-1.04841194534381e+002°)
1.89670592121121e+002	(-2.63292266760580e+000dB,-1.04857535443638e+002°)
1.89889084210143e+002	(-2.62358071043219e+000dB,-1.04873892701241e+002°)
1.90107827992336e+002	(-2.61424017016790e+000dB,-1.04890266318210e+002°)
1.90326823757641e+002	(-2.60490104964749e+000dB,-1.04906656305555e+002°)
1.90546071796331e+002	(-2.59556335171062e+000dB,-1.04923062674275e+002°)
1.90765572399013e+002	(-2.58622707920247e+000dB,-1.04939485435359e+002°)
1.90985325856630e+002	(-2.57689223497189e+000dB,-1.04955924599784e+002°)
1.91205332460460e+002	(-2.56755882187314e+000dB,-1.04972380178518e+002°)
1.91425592502115e+002	(-2.55822684276483e+000dB,-1.04988852182518e+002°)
1.91646106273545e+002	(-2.54889630051094e+000dB,-1.05005340622729e+002°)
1.91866874067035e+002	(-2.53956719797934e+000dB,-1.05021845510088e+002°)
1.92087896175208e+002	(-2.53023953804386e+000dB,-1.05038366855519e+002°)
1.92309172891022e+002	(-2.52091332358175e+000dB,-1.05054904669934e+002°)
1.92530704507775e+002	(-2.51158855747567e+000dB,-1.05071458964236e+002°)
1.92752491319100e+002	(-2.50226524261376e+000dB,-1.05088029749316e+002°)
1.92974533618971e+002	(-2.49294338188740e+000dB,-1.05104617036055e+002°)
1.93196831701699e+002	(-2.48362297819424e+000dB,-1.05121220835319e+002°)
1.93419385861934e+002	(-2.47430403443602e+000dB,-1.05137841157968e+002°)
1.93642196394667e+002	(-2.46498655351932e+000dB,-1.05154478014847e+002°)
1.93865263595227e+002	(-2.45567053835536e+000dB,-1.05171131416790e+002°)
1.94088587759284e+002	(-2.44635599186050e+000dB,-1.05187801374620e+002°)
1.94312169182849e+002	(-2.43704291695599e+000dB,-1.05204487899149e+002°)
1.94536008162273e+002	(-2.42773131656714e+000dB,-1.05221191001175e+002°)
1.94760104994249e+002	(-2.41842119362510e+000dB,-1.05237910691486e+002°)
1.94984459975811e+002	(-2.40911255106528e+000dB,-1.05254646980859e+002°)
1.95209073404337e+002	(-2.39980539182756e+000dB,-1.05271399880056e+002°)
1.95433945577546e+002	(-2.39049971885772e+000dB,-1.05288169399831e+002°)
1.95659076793500e+002	(-2.38119553510524e+000dB,-1.05304955550922e+002°)
1.95884467350606e+002	(-2.37189284352498e+000dB,-1.05321758344057e+002°)
1.96110117547612e+002	(-2.36259164707655e+000dB,-1.05338577789952e+002°)
1.96336027683611e+002	(-2.35329194872439e+000dB,-1.05355413899310e+002°)
1.96562198058044e+002	(-2.34399375143822e+000dB,-1.05372266682820e+002°)
1.96788628970691e+002	(-2.33469705819153e+000dB,-1.05389136151162e+002°)
1.97015320721683e+002	(-2.32540187196349e+000dB,-1.05406022315001e+002°)
1.97242273611492e+002	(-2.31610819573819e+000dB,-1.05422925184990e+002°)
1.97469487940940e+002	(-2.30681603250429e+000dB,-1.05439844771769e+002°)
1.97696964011193e+002	(-2.29752538525519e+000dB,-1.05456781085966e+002°)
1.97924702123765e+002	(-2.28823625698923e+000dB,-1.05473734138194e+002°)
1.98152702580517e+002	(-2.27894865070989e+000dB,-1.05490703939057e+002°)
1.98380965683658e+002	(-2.26966256942512e+000dB,-1.05507690499143e+002°)
1.98609491735744e+002	(-2.26037801614819e+000dB,-1.05524693829027e+002°)
1.98838281039682e+002	(-2.25109499389700e+000dB,-1.05541713939271e+002°)
1.99067333898726e+002	(-2.24181350569393e+000dB,-1.05558750840425e+002°)
1.99296650616479e+002	(-2.23253355456725e+000dB,-1.05575804543026e+002°)
1.99526231496895e+002	(-2.22325514354920e+000dB,-1.05592875057594e+002°)
1.99756076844278e+002	(-2.21397827567715e+000dB,-1.05609962394639e+002°)
1.99986186963282e+002	(-2.20470295399345e+000dB,-1.05627066564657e+002°)
2.00216562158911e+002	(-2.19542918154532e+000dB,-1.05644187578130e+002°)
2.00447202736523e+002	(-2.18615696138506e+000dB,-1.05661325445524e+002°)
2.00678109001826e+002	(-2.17688629656947e+000dB,-1.05678480177296e+002°)
2.00909281260880e+002	(-2.16761719016083e+000dB,-1.05695651783884e+002°)
2.01140719820098e+002	(-2.15834964522539e+000dB,-1.05712840275716e+002°)
